customer_nr,mcc,hr_arvl_tusc,day_of_wk_arvl_tusc,mon_arvl_tusc,day_arvl_tusc,loc_arvl_tusc,hr_arvl_italy,day_of_wk_arvl_italy,mon_arvl_italy,day_arvl_italy,loc_arvl_italy,locs_outside_tuscany,unique_locs_outside_tuscany,start_lat,start_lon,end_lat,end_lon,hrs_in_italy,hrs_in_tusc,avg_lat,avg_lon,top_lat,top_lon,std_lat,std_lon,hrs_outside_tuscany,start_lat_tusc,start_lon_tusc,num_unique_loc_in_tusc,num_loc_in_tusc,num_unique_loc_in_italy,num_loc_in_italy,st_time,en_time,total_time,forest,water,river,park,arezzo,florence,grosseto,livorno,lucca,pisa,pistoia,siena,coast,num_attrs,country,label
3875394.0,216.0,14.0,6.0,12.0,23.0,3032202.0,8.0,6.0,12.0,23.0,1538081.0,58.0,33.0,45.6294,8.7136,44.8413,11.6222,29.0,19.0,44.193336,10.873725,43.7747,11.2456,0.524472,0.747788,10.0,44.0757,11.2259,15.0,23.0,48.0,81.0,1514016120000000000,1514123820000000000,1623.0,0.0,0.0,0.0,0.0,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3860565.0,216.0,6.0,1.0,11.0,20.0,3041562.0,0.0,1.0,11.0,20.0,2114842.0,19.0,13.0,44.1763,11.2126,45.819,8.9939,37.0,24.0,44.082027,10.954801,43.8344,11.1529,0.621078,0.725904,13.0,43.8558,11.1226,10.0,22.0,23.0,41.0,1511137080000000000,1511272500000000000,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3867610.0,216.0,17.0,4.0,12.0,28.0,57080012.0,13.0,4.0,12.0,28.0,38756031.0,84.0,66.0,45.9025,13.2966,45.7006,13.8342,98.0,89.0,43.860903,11.008337,43.78,10.9125,0.630987,0.607629,9.0,44.0757,11.2259,120.0,357.0,186.0,441.0,1514466000000000000,1514820780000000000,5018.0,0.0,0.0,0.0007185042789993379,8.22828291992258e-06,0.0,1170.0,0.0,0.0,28.0,215.0,0.0,235.0,0.0,24.0,Hungary,2.0
3910210.0,216.0,5.0,6.0,12.0,30.0,3603881.0,1.0,6.0,12.0,30.0,2004273.0,143.0,122.0,46.5058,13.5957,43.8019,11.1996,109.0,105.0,43.845319,11.261208,43.7886,11.2646,0.426502,0.344881,4.0,43.9689,11.1269,159.0,2269.0,281.0,2412.0,1514599020000000000,1514991960000000000,4945.0,0.0,0.0,0.0,0.0001058676788597823,0.0,4826.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,Hungary,2.0
3910230.0,216.0,17.0,4.0,12.0,28.0,3604122.0,14.0,4.0,12.0,28.0,2543031.0,66.0,47.0,45.7843,12.8357,45.7041,13.7389,97.0,89.0,43.847738,11.002511,43.78,10.9125,0.598122,0.4974,8.0,43.9908,11.2144,110.0,236.0,157.0,302.0,1514469660000000000,1514820420000000000,4951.0,0.0542821125891125,0.0003172872703577271,0.0005824825227732622,0.0,0.0,333.0,0.0,44.0,76.0,263.0,0.0,222.0,0.0,6.0,Hungary,2.0
3890154.0,216.0,16.0,5.0,11.0,24.0,3042491.0,7.0,5.0,11.0,24.0,3164603.0,2.0,2.0,41.9013,12.4398,43.7721,11.264,43.0,35.0,43.342952,11.48146,43.7714,11.254,0.436115,0.270487,8.0,43.2895,11.6095,13.0,37.0,15.0,39.0,1511509260000000000,1511667120000000000,2519.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,Hungary,0.0
3892721.0,216.0,16.0,5.0,12.0,22.0,3652444.0,11.0,5.0,12.0,22.0,2526238.0,412.0,269.0,46.525,13.6143,46.4936,13.5681,171.0,163.0,42.104692,12.560358,41.8875,12.6136,1.435198,0.663178,8.0,43.8537,11.1667,78.0,101.0,347.0,513.0,1513942080000000000,1514561220000000000,9516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
3892981.0,216.0,19.0,0.0,12.0,24.0,59918032.0,0.0,0.0,12.0,24.0,49001012.0,28.0,15.0,44.5122,11.3911,44.5122,11.3911,119.0,96.0,43.692364,11.641791,43.4864,11.7175,0.422057,0.219119,23.0,43.7916,11.1611,26.0,57.0,41.0,85.0,1514073780000000000,1514502540000000000,7001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3917264.0,216.0,22.0,6.0,12.0,30.0,3010704.0,17.0,6.0,12.0,30.0,2511731.0,17.0,13.0,45.834,13.1035,43.77,11.2472,67.0,62.0,43.485761,11.421199,43.4239,11.3358,0.791549,0.391528,5.0,43.4752,11.4239,19.0,64.0,32.0,81.0,1514654700000000000,1514898060000000000,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,Hungary,0.0
3919569.0,216.0,18.0,5.0,12.0,29.0,3010391.0,14.0,5.0,12.0,29.0,39427033.0,228.0,170.0,45.7017,13.8007,45.7006,13.8342,94.0,85.0,43.945314,10.9706,43.8812,10.7828,0.639561,0.660483,9.0,43.9483,11.2151,242.0,1017.0,412.0,1245.0,1514557440000000000,1514897160000000000,3779.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,60.0,0.0,0.0,52.0,0.0,0.0,Hungary,2.0
3921991.0,216.0,15.0,6.0,12.0,30.0,3034701.0,10.0,6.0,12.0,30.0,38263013.0,220.0,186.0,45.8238,13.3369,45.9255,13.6126,154.0,143.0,42.196995,12.543117,41.9286,12.6291,1.220994,0.683746,11.0,43.7026,12.0237,39.0,45.0,225.0,265.0,1514628120000000000,1515186060000000000,8396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
3922524.0,216.0,16.0,0.0,12.0,31.0,59512033.0,0.0,0.0,12.0,31.0,29121052.0,379.0,148.0,45.4876,9.2267,41.9201,12.455,70.0,35.0,43.580746,10.9051,45.4876,9.2267,1.044791,1.052822,35.0,44.0169,10.1206,117.0,505.0,265.0,884.0,1514680320000000000,1514935800000000000,2510.0,0.0,0.0,2.9587919395905e-06,0.0,0.0,461.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,8.0,Hungary,2.0
9189964.0,216.0,4.0,6.0,11.0,25.0,58291012.0,4.0,6.0,11.0,25.0,58291012.0,0.0,0.0,43.709,11.0515,42.7534,10.1175,11.0,11.0,43.707658,11.050188,43.709,11.0515,0.675711,0.660438,0.0,43.709,11.0515,2.0,3.0,2.0,3.0,1511585340000000000,1511628060000000000,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9258263.0,216.0,15.0,3.0,2.0,14.0,59995012.0,15.0,3.0,2.0,14.0,59995012.0,0.0,0.0,43.7012,10.4012,43.8795,11.1047,210.0,210.0,44.157152,10.061272,44.3072,9.9491,0.127275,0.066212,0.0,43.7012,10.4012,90.0,533.0,90.0,533.0,1518621540000000000,1519380840000000000,12125.0,0.0,0.0,0.0,0.00034637598579021227,0.0,0.0,0.0,58.0,929.0,1205.0,0.0,0.0,58.0,0.0,Hungary,0.0
9215496.0,216.0,14.0,4.0,2.0,8.0,3010391.0,0.0,4.0,2.0,8.0,2530963.0,62.0,22.0,45.4352,11.9579,44.8945,10.8627,22.0,6.0,44.789879,11.535263,45.4352,11.9579,0.680741,0.444164,16.0,43.9483,11.2151,20.0,44.0,42.0,106.0,1518051300000000000,1518132000000000000,1191.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9215308.0,216.0,11.0,4.0,2.0,8.0,3612627.0,0.0,4.0,2.0,8.0,69225031.0,128.0,26.0,41.8962,12.4945,43.3024,10.5299,168.0,157.0,44.229699,8.933165,44.3983,8.6789,0.357753,0.566406,11.0,42.7238,10.4236,2.0,4.0,28.0,132.0,1518048000000000000,1518653340000000000,9941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9215556.0,216.0,12.0,4.0,2.0,8.0,3010591.0,0.0,4.0,2.0,8.0,39382011.0,3480.0,476.0,45.735,12.678,45.581,12.3228,359.0,343.0,45.003757,13.431897,45.5918,13.804,1.425612,0.635741,16.0,43.816,11.1549,148.0,386.0,624.0,3866.0,1518048000000000000,1519343940000000000,18899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
9210692.0,216.0,19.0,1.0,2.0,5.0,57080012.0,16.0,1.0,2.0,5.0,38881011.0,554.0,196.0,45.834,13.393,45.9145,13.5973,41.0,33.0,44.046364,11.380547,43.7835,11.2604,0.635501,0.462427,8.0,44.0757,11.2259,126.0,1906.0,322.0,2460.0,1517848140000000000,1517996340000000000,1362.0,0.0,0.0,0.0,0.00011470262464780564,0.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Hungary,2.0
9275148.0,216.0,14.0,1.0,2.0,12.0,3013111.0,14.0,1.0,2.0,12.0,3013111.0,0.0,0.0,43.9022,11.3306,43.942,11.2214,41.0,41.0,43.974651,11.258781,43.9908,11.2144,0.033273,0.051188,0.0,43.9022,11.3306,6.0,14.0,6.0,14.0,1518446640000000000,1518596280000000000,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9217956.0,216.0,12.0,2.0,12.0,19.0,59920011.0,12.0,2.0,12.0,19.0,59920011.0,0.0,0.0,43.7738,11.2197,43.5358,11.2161,25.0,25.0,43.773334,11.219168,43.7738,11.2197,0.137961,0.157338,0.0,43.7738,11.2197,4.0,4.0,4.0,4.0,1513687260000000000,1513780020000000000,1543.0,0.0,0.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9219160.0,216.0,19.0,1.0,2.0,5.0,57080012.0,16.0,1.0,2.0,5.0,38961033.0,646.0,205.0,45.8654,13.4444,45.9145,13.5973,41.0,33.0,44.044058,11.375483,43.7835,11.2604,0.609079,0.448817,8.0,44.0757,11.2259,127.0,2542.0,332.0,3188.0,1517848020000000000,1517996100000000000,1243.0,0.0,0.0,0.0,0.0,0.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
9178371.0,216.0,17.0,6.0,11.0,25.0,3032012.0,17.0,6.0,11.0,25.0,3032012.0,0.0,0.0,43.7714,11.254,43.7714,11.254,19.0,19.0,43.772116,11.255866,43.7714,11.254,0.004867,0.012924,0.0,43.7714,11.254,4.0,5.0,4.0,5.0,1511629740000000000,1511699220000000000,1148.0,0.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9178816.0,216.0,13.0,4.0,12.0,21.0,59002011.0,13.0,4.0,12.0,21.0,3040981.0,0.0,0.0,43.7164,10.4028,43.6993,10.452,1.0,1.0,43.7164,10.4028,43.7164,10.4028,0.0,0.0,0.0,43.7164,10.4028,3.0,3.0,3.0,3.0,1513863960000000000,1513868340000000000,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,Hungary,
9223932.0,216.0,5.0,4.0,2.0,8.0,56033012.0,0.0,4.0,2.0,8.0,49322033.0,3556.0,182.0,45.4179,10.9279,44.4537,12.2309,47.0,36.0,43.197427,12.305654,42.5734,12.6676,0.972274,0.599915,11.0,44.0931,11.2303,69.0,202.0,251.0,3758.0,1518048000000000000,1518220680000000000,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
9225291.0,216.0,18.0,6.0,2.0,10.0,57080012.0,15.0,6.0,2.0,10.0,2512038.0,1014.0,234.0,45.7952,12.6861,45.9255,13.6126,142.0,134.0,43.910957,10.84727,43.8827,10.7693,0.549287,0.69552,8.0,44.0757,11.2259,433.0,3550.0,667.0,4564.0,1518275100000000000,1518786900000000000,4871.0,0.00044589024091253954,0.0,0.0,0.0,138.0,72.0,0.0,0.0,0.0,28.0,0.0,28.0,25.0,6.0,Hungary,2.0
9215597.0,216.0,11.0,0.0,2.0,4.0,3007821.0,11.0,0.0,2.0,4.0,3007821.0,6.0,2.0,43.5375,10.302,44.1181,11.8874,48.0,46.0,43.692449,10.97315,43.709,11.0515,0.23943,0.671086,2.0,43.5375,10.302,4.0,8.0,6.0,14.0,1517745480000000000,1517920200000000000,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9230684.0,216.0,19.0,4.0,2.0,8.0,3631302.0,15.0,4.0,2.0,8.0,2549039.0,56.0,27.0,45.7919,13.0775,43.8307,10.407,78.0,73.0,43.171791,10.900489,43.0478,10.8921,0.775401,0.462798,5.0,44.0757,11.2259,52.0,310.0,79.0,366.0,1518104340000000000,1518385620000000000,4279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,72.0,0.0,0.0,23.0,0.0,Hungary,0.0
9275245.0,216.0,11.0,3.0,2.0,14.0,57340012.0,6.0,3.0,2.0,14.0,2516498.0,832.0,285.0,46.9905,11.4996,46.525,13.6143,38.0,25.0,44.628796,11.307048,44.2045,11.2159,0.980043,0.782725,13.0,43.9908,11.2144,78.0,556.0,363.0,1388.0,1518588600000000000,1518728160000000000,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
9211789.0,216.0,0.0,3.0,2.0,7.0,3631302.0,0.0,3.0,2.0,7.0,2655892.0,120.0,48.0,44.1763,11.2126,46.525,13.6143,17.0,10.0,44.44296,11.17722,43.9099,10.847,0.829753,0.886728,7.0,44.0757,11.2259,20.0,54.0,68.0,174.0,1517961660000000000,1518023100000000000,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,214.0,0.0,0.0,0.0,Hungary,0.0
4070835.0,216.0,14.0,3.0,1.0,31.0,57080012.0,8.0,3.0,1.0,31.0,37732012.0,174.0,77.0,46.525,13.6143,45.6965,10.916,39.0,30.0,44.480998,11.26136,43.8937,11.1769,0.868273,0.831508,9.0,44.0757,11.2259,23.0,110.0,100.0,284.0,1517387100000000000,1517527500000000000,1830.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4075750.0,216.0,16.0,4.0,2.0,1.0,3008131.0,16.0,4.0,2.0,1.0,3008131.0,2.0,1.0,43.4896,10.6501,43.6073,10.7055,654.0,654.0,44.379909,11.225784,44.4376,11.2756,0.144984,0.202725,0.0,43.4896,10.6501,25.0,148.0,26.0,150.0,1517504340000000000,1519860960000000000,39160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,0.0,0.0,0.0,Hungary,0.0
4105073.0,216.0,13.0,3.0,11.0,15.0,3032942.0,13.0,3.0,11.0,15.0,3032942.0,2.0,2.0,43.7696,11.2597,42.0337,12.5506,9.0,8.0,43.76107,11.275053,43.7714,11.254,0.514017,0.382218,1.0,43.7696,11.2597,7.0,10.0,9.0,12.0,1510753380000000000,1510786860000000000,531.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4111410.0,216.0,12.0,6.0,12.0,2.0,3602179.0,12.0,6.0,12.0,2.0,3602179.0,0.0,0.0,43.7714,11.254,43.8827,10.7693,32.0,32.0,43.774875,11.252403,43.7751,11.2523,0.001655,0.00076,0.0,43.7714,11.254,5.0,6.0,5.0,6.0,1512218580000000000,1512334920000000000,1926.0,0.0,0.0,0.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4102963.0,216.0,9.0,4.0,11.0,2.0,3601892.0,9.0,4.0,11.0,2.0,3601892.0,0.0,0.0,43.4549,10.8105,43.8421,10.5013,103.0,103.0,43.507442,11.183682,43.3725,11.2899,0.14259,0.484212,0.0,43.4549,10.8105,11.0,13.0,11.0,13.0,1509615120000000000,1509985980000000000,6177.0,0.0,0.0,0.0,0.0,325.0,1579.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,Hungary,0.0
4103271.0,216.0,10.0,4.0,11.0,2.0,3652313.0,10.0,4.0,11.0,2.0,3652313.0,0.0,0.0,43.7714,11.254,43.6564,10.6826,24.0,24.0,43.768049,11.260641,43.7679,11.2609,0.001226,0.002184,0.0,43.7714,11.254,5.0,10.0,5.0,10.0,1509620220000000000,1509708420000000000,1434.0,0.0,0.0,0.0,0.0,0.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4078178.0,216.0,14.0,4.0,2.0,1.0,3641237.0,8.0,4.0,2.0,1.0,2020761.0,186.0,75.0,45.8974,13.4961,43.2535,11.8192,36.0,30.0,42.490188,12.963787,41.9158,12.7493,1.671327,1.018692,6.0,43.7026,12.0237,6.0,22.0,81.0,208.0,1517473620000000000,1517603340000000000,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
4078353.0,216.0,10.0,5.0,2.0,2.0,3039051.0,0.0,5.0,2.0,2.0,1513158.0,102.0,45.0,45.5003,9.1383,41.9569,12.4865,22.0,10.0,44.414536,10.268983,45.5003,9.1383,0.81698,0.93752,12.0,44.4481,9.9258,67.0,224.0,112.0,326.0,1517531760000000000,1517612940000000000,842.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,Hungary,0.0
4078360.0,216.0,20.0,5.0,2.0,2.0,3008532.0,20.0,5.0,2.0,2.0,3008532.0,0.0,0.0,43.7012,10.4012,44.049,10.0453,62.0,62.0,43.758975,11.015321,43.7768,11.2611,0.026209,0.314688,0.0,43.7012,10.4012,68.0,468.0,68.0,468.0,1517605080000000000,1517831400000000000,3130.0,0.0,0.0,0.0,0.0,0.0,2140.0,0.0,0.0,0.0,922.0,0.0,0.0,0.0,0.0,Hungary,0.0
4078502.0,216.0,9.0,2.0,1.0,30.0,3041552.0,9.0,2.0,1.0,30.0,2617759.0,10.0,5.0,44.2045,11.2159,44.3206,11.2681,11.0,10.0,43.836635,11.224593,43.7696,11.2597,0.175872,0.053444,1.0,44.0451,11.1551,11.0,30.0,16.0,40.0,1517304180000000000,1517345820000000000,639.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4075765.0,216.0,6.0,4.0,2.0,1.0,3631302.0,0.0,4.0,2.0,1.0,2621373.0,107.0,45.0,44.6198,11.4228,46.0203,13.284,641.0,630.0,45.668035,12.962574,45.8174,13.1431,0.707515,0.684499,11.0,44.0757,11.2259,20.0,75.0,65.0,182.0,1517443380000000000,1519752960000000000,38041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,Hungary,0.0
4097885.0,216.0,16.0,3.0,11.0,1.0,3047303.0,16.0,3.0,11.0,1.0,3047303.0,0.0,0.0,43.5358,11.2161,43.4758,11.1692,38.0,38.0,43.418808,11.161885,43.4181,11.1617,0.049369,0.025771,0.0,43.5358,11.2161,6.0,6.0,6.0,6.0,1509554640000000000,1509694860000000000,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4083786.0,216.0,7.0,6.0,2.0,3.0,59281012.0,0.0,6.0,2.0,3.0,56597033.0,762.0,119.0,43.4893,13.3023,44.9032,10.3681,69.0,55.0,43.780857,10.607858,43.6321,10.3544,0.533685,1.128928,14.0,43.2136,12.0115,124.0,1868.0,243.0,2630.0,1517616000000000000,1517865120000000000,2692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,1945.0,0.0,0.0,0.0,0.0,Hungary,2.0
4084045.0,216.0,20.0,5.0,2.0,2.0,59995032.0,20.0,5.0,2.0,2.0,59995032.0,0.0,0.0,43.7012,10.4012,43.7012,10.4012,62.0,62.0,43.740946,10.792522,43.7106,10.4002,0.035754,0.419891,0.0,43.7012,10.4012,189.0,2344.0,189.0,2344.0,1517603880000000000,1517827380000000000,2404.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,1507.0,0.0,0.0,0.0,0.0,Hungary,2.0
4076409.0,216.0,17.0,5.0,2.0,2.0,57340012.0,0.0,5.0,2.0,2.0,46516011.0,406.0,94.0,44.1946,11.2079,45.819,8.9939,39.0,18.0,44.621226,10.517759,45.7811,9.05,0.605918,0.797225,21.0,43.9908,11.2144,36.0,182.0,130.0,588.0,1517529720000000000,1517670360000000000,1814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
4075519.0,216.0,10.0,4.0,2.0,1.0,3624561.0,10.0,4.0,2.0,1.0,3624561.0,94.0,37.0,43.9462,11.2178,43.9462,11.2178,270.0,270.0,46.032235,13.120112,46.1098,13.2113,0.962394,0.996959,0.0,43.9462,11.2178,20.0,48.0,57.0,142.0,1517480880000000000,1518455640000000000,15931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,92.0,0.0,Hungary,0.0
4075669.0,216.0,8.0,1.0,1.0,29.0,59112013.0,0.0,1.0,1.0,29.0,39074011.0,42.0,15.0,45.4815,12.2361,41.9079,12.5057,46.0,30.0,43.524969,10.965936,43.727,10.4019,1.087272,0.788861,16.0,43.8293,10.5043,15.0,38.0,30.0,80.0,1517187240000000000,1517353380000000000,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,139.0,1431.0,0.0,0.0,21.0,0.0,Hungary,0.0
8428752.0,216.0,8.0,2.0,1.0,23.0,3041092.0,6.0,2.0,1.0,23.0,1515183.0,154.0,14.0,45.6637,9.7217,45.6646,9.6911,713.0,709.0,43.808385,10.358835,43.7012,10.4012,0.919487,0.328172,4.0,43.7039,10.3941,43.0,319.0,57.0,473.0,1516689540000000000,1519257540000000000,42245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39953.0,0.0,0.0,0.0,0.0,Hungary,0.0
8442209.0,216.0,12.0,3.0,1.0,24.0,57699011.0,3.0,3.0,1.0,24.0,38313013.0,569.0,310.0,45.8643,13.4368,43.4827,11.6889,112.0,103.0,41.952101,12.976255,41.2938,13.1124,1.578717,0.374544,9.0,43.7026,12.0237,13.0,25.0,323.0,594.0,1516763940000000000,1517167560000000000,5538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8442790.0,216.0,23.0,6.0,1.0,20.0,59192011.0,17.0,6.0,1.0,20.0,2516498.0,390.0,164.0,46.9905,11.4996,45.293,10.8812,102.0,90.0,43.807963,10.689832,43.6257,10.6325,0.46336,0.144276,12.0,44.0631,10.9464,79.0,3517.0,243.0,3907.0,1516470300000000000,1516838340000000000,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
8458721.0,216.0,7.0,5.0,1.0,26.0,3631302.0,0.0,5.0,1.0,26.0,39720033.0,572.0,208.0,45.9012,11.0369,45.779,9.1003,92.0,83.0,43.777093,11.359103,43.5908,11.5175,0.842982,0.802675,9.0,44.0757,11.2259,95.0,1438.0,303.0,2010.0,1516924800000000000,1517256420000000000,4363.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
8459040.0,216.0,13.0,3.0,1.0,24.0,3032891.0,13.0,3.0,1.0,24.0,3032891.0,8.0,6.0,43.7268,11.0183,44.4422,11.3472,49.0,48.0,43.842506,11.201936,43.8378,11.1988,0.248202,0.09813,1.0,43.7268,11.0183,8.0,11.0,14.0,19.0,1516799520000000000,1516977480000000000,2909.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8457179.0,216.0,8.0,6.0,1.0,27.0,3013111.0,0.0,6.0,1.0,27.0,2040953.0,60.0,16.0,46.116,11.0947,42.1612,12.6556,70.0,45.0,43.519825,11.668242,43.6584,11.4521,0.817049,0.460129,25.0,43.9022,11.3306,11.0,182.0,27.0,242.0,1517014560000000000,1517266980000000000,3803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8422012.0,216.0,12.0,6.0,1.0,20.0,16934013.0,7.0,6.0,1.0,20.0,1618897.0,547.0,280.0,45.0829,6.7093,43.5463,11.1778,74.0,69.0,42.954868,11.296571,42.5599,11.1745,1.239665,1.361283,5.0,44.1859,9.8663,90.0,386.0,370.0,933.0,1516432560000000000,1516699260000000000,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8429786.0,216.0,10.0,0.0,1.0,21.0,3005091.0,10.0,0.0,1.0,21.0,3005091.0,0.0,0.0,43.4549,10.8105,43.7714,11.254,7.0,7.0,43.535777,11.009952,43.403,10.8738,0.183006,0.210891,0.0,43.4549,10.8105,6.0,7.0,6.0,7.0,1516531680000000000,1516558440000000000,439.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8439332.0,216.0,8.0,4.0,1.0,25.0,3032891.0,8.0,4.0,1.0,25.0,3032891.0,5.0,3.0,43.7268,11.0183,43.7742,11.1282,9.0,9.0,43.952723,11.130725,43.9812,11.1333,0.188425,0.063089,0.0,43.7268,11.0183,12.0,14.0,15.0,19.0,1516867800000000000,1516902540000000000,507.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8439497.0,216.0,9.0,3.0,12.0,13.0,3641237.0,9.0,3.0,12.0,13.0,2121561.0,7.0,3.0,43.7929,12.0056,43.7026,12.0237,678.0,678.0,43.702998,12.023971,43.7026,12.0237,0.117771,0.089281,0.0,43.7026,12.0237,2.0,8.0,5.0,15.0,1513157580000000000,1515600540000000000,40701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8415455.0,216.0,6.0,3.0,1.0,17.0,59509011.0,0.0,3.0,1.0,17.0,18820032.0,351.0,140.0,44.1523,9.9121,45.4111,12.1446,71.0,63.0,41.805025,13.390079,41.0106,14.2432,1.357362,1.384803,8.0,44.0453,10.0306,50.0,59.0,190.0,410.0,1516147740000000000,1516406280000000000,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
